0,0,36885
1,0,83312
2,0,88724
3,0,115086
4,0,49823
5,0,129849
6,0,81871
7,0,92787
8,0,104155
9,0,0
10,4,113289
11,25,121656
12,122,129077
13,347,0
14,467,140374
15,447,143442
16,476,0
17,632,146467
18,1013,154585
19,1870,0
20,3533,154513
21,6087,0
22,9130,166295
23,12732,0
24,15855,168746
25,19879,163662
26,22977,0
27,24601,169126
28,27384,0
29,29325,166038
30,32015,0
31,35190,173088
32,37595,0
33,42301,173252
34,49823,164687
35,59619,0
36,70230,167305
37,81871,0
38,92787,166261
39,104155,0
40,113289,165130
41,121656,163451
42,129077,0
43,140374,161924
44,143442,0
45,146467,161304
46,154585,158256
47,154513,0
48,166295,157331
49,168746,0
50,163662,154506
51,169126,151319
52,166038,0
53,173088,146219
54,173252,141978
55,164687,0
56,167305,138876
57,166261,135377
58,165130,0
59,163451,129955
60,161924,130861
61,161304,125753
62,158256,0
63,157331,116644
64,154506,115030
65,151319,109336
66,146219,110271
67,141978,108318
68,138876,100640
69,135377,0
70,129955,100951
71,130861,97688
72,125753,98268
73,116644,99710
74,115030,96609
75,109336,95327
76,110271,94722
77,108318,94729
78,100640,94056
79,100951,93401
80,97688,92956
81,98268,92683
82,99710,91974
83,96609,91757
84,95327,91449
85,94722,92850
86,94729,89631
87,94056,175286
88,93401,85412
89,92956,88807
90,92683,88916
91,91974,83865
92,91757,85788
93,91449,84088
94,92850,85315
95,89631,87412
96,87466,85446
97,87820,85062
98,85412,170926
99,88807,85548
100,88916,85559
101,83865,85741
102,85788,84927
103,84088,84807
104,85315,85125
105,87412,84453
106,85446,84636
107,85062,169166
108,85551,83843
109,85375,81300
110,85548,84527
111,85559,83937
112,85741,79222
113,84927,156932
114,84807,79917
115,85125,79152
116,84453,75542
117,84636,76338
118,84954,152486
119,84212,76234
120,83843,76555
121,81300,77354
122,84527,77102
123,83937,157152
124,79222,79439
125,79440,80100
126,77492,81484
127,79917,82555
128,79152,83222
129,75542,171130
130,76338,85488
131,76072,85387
132,76414,88436
133,76234,87733
134,76555,92064
135,77354,92531
136,77102,88305
137,78108,89772
138,79044,86193
139,79439,85939
140,80100,85661
141,81484,159190
142,82555,74862
143,83222,72347
144,84106,137337
145,87024,66017
146,85488,64604
147,85387,126762
148,88436,63355
149,87733,126395
150,92064,60567
151,92531,122353
152,88305,62854
153,89772,122871
154,86193,119292
155,85939,61093
156,85661,119945
157,81102,60601
158,78088,124658
159,74862,64590
160,72347,134427
161,70224,69309
162,67113,71115
163,66017,147914
164,64604,76656
165,63856,79390
166,62906,80816
167,63355,83074
168,64422,82651
169,61973,86378
170,60567,164324
171,62004,78129
172,60349,73213
173,62854,72157
174,63027,129047
175,59844,115893
176,60274,56190
177,59018,111351
178,61093,110659
179,61076,57402
180,58869,120840
181,60601,64877
182,61770,140169
183,62888,75183
184,64590,79752
185,66558,89695
186,67869,100350
187,69309,117284
188,71115,0
189,73023,143740
190,74891,0
191,76656,170688
192,79390,0
193,80816,200911
194,83074,0
195,82651,212965
196,86378,0
197,84618,205296
198,79706,0
199,78129,198087
200,73213,0
201,72157,176354
202,68304,0
203,60743,166403
204,59216,0
205,56677,166316
206,56190,155638
207,56619,0
208,54732,140278
209,55091,128289
210,55568,0
211,57402,126693
212,59110,132794
213,61730,0
214,64877,137283
215,68323,140672
216,71846,137904
217,75183,0
218,79752,130017
219,89695,111882
220,100350,91140
221,117284,78842
222,143740,154884
223,170688,90180
224,200911,0
225,212965,115221
226,205296,169427
227,198087,0
228,176354,0
229,166403,258734
230,166316,0
231,155638,0
232,140278,0
233,128289,388835
234,126693,0
235,132794,0
236,137283,0
237,140672,0
238,137904,0
239,130017,0
240,111882,659598
241,91140,0
242,78842,0
243,76125,0
244,78759,0
245,90180,0
246,115221,0
247,169427,0
248,258734,0
249,388835,814525
250,659598,0
251,814525,0
252,444829,0
253,100573,0
254,12935,444829
255,5217,118725
